dt,r
0.329,0.03045592653285082
0.33,0.030453658652748787
0.331,0.030451390772646757
0.332,0.030449122892544724
0.333,0.030446855012442695
0.334,0.03044458713234066
0.335,0.03044231925223863
0.336,0.0304400513721366
0.337,0.03043778349203457
0.338,0.030435515611932536
0.339,0.030433247731830506
0.34,0.030430979851728473
0.341,0.030428711971626443
0.342,0.03042644409152441
0.343,0.03042417621142238
0.34400000000000003,0.03042190833132035
0.34500000000000003,0.030419640451218317
0.34600000000000003,0.030417372571116288
0.34700000000000003,0.030415104691014255
0.34800000000000003,0.030412836810912225
0.34900000000000003,0.030410568930810192
0.35000000000000003,0.030408301050708162
0.35100000000000003,0.03040603317060613
0.352,0.0304037652905041
0.353,0.030401497410402066
0.354,0.030399229530300036
0.355,0.030396961650198003
0.356,0.030394693770095974
0.357,0.03039242588999394
0.358,0.03039015800989191
0.359,0.030387890129789877
0.36,0.030385622249687848
0.361,0.030383354369585815
0.362,0.030381086489483785
0.363,0.030378818609381752
0.364,0.030376550729279722
0.365,0.03037428284917769
0.366,0.03037201496907566
0.367,0.030369747088973626
0.368,0.030367479208871596
0.369,0.030365211328769563
0.37,0.030362943448667534
0.371,0.0303606755685655
0.372,0.03035840768846347
0.373,0.030356139808361438
0.374,0.030353871928259408
0.375,0.030351604048157375
0.376,0.030349336168055345
0.377,0.030347068287953312
0.378,0.030344800407851282
0.379,0.03034253252774925
0.38,0.03034026464764722
0.381,0.030337996767545186
0.382,0.030335728887443156
0.383,0.030333461007341123
0.384,0.030331193127239094
0.385,0.03032892524713706
0.386,0.03032665736703503
0.387,0.030324389486932998
0.388,0.030322121606830968
0.389,0.030319853726728935
0.39,0.030317585846626905
0.391,0.030315317966524872
0.392,0.030313050086422842
0.393,0.03031078220632081
0.394,0.03030851432621878
0.395,0.030306246446116746
0.396,0.030303978566014717
0.397,0.030301710685912683
0.398,0.030299442805810654
0.399,0.03029717492570862
0.4,0.03029490704560659
0.401,0.030292639165504558
0.402,0.030290371285402528
0.403,0.0302881034053005
0.404,0.030285835525198465
0.405,0.030283567645096435
0.406,0.030281299764994402
0.40700000000000003,0.030279031884892373
0.40800000000000003,0.03027676400479034
0.40900000000000003,0.03027449612468831
0.41000000000000003,0.030272228244586277
0.41100000000000003,0.030269960364484247
0.41200000000000003,0.030267692484382214
0.41300000000000003,0.030265424604280184
0.41400000000000003,0.03026315672417815
0.41500000000000004,0.03026088884407612
0.41600000000000004,0.030258620963974088
0.417,0.03025635308387206
0.418,0.030254085203770025
0.419,0.030251817323667995
0.42,0.030249549443565962
0.421,0.030247281563463933
0.422,0.0302450136833619
0.423,0.03024274580325987
0.424,0.030240477923157837
0.425,0.030238210043055807
0.426,0.030235942162953774
0.427,0.030233674282851744
0.428,0.03023140640274971
0.429,0.03022913852264768
0.43,0.030226870642545648
0.431,0.03022460276244362
0.432,0.030222334882341585
0.433,0.030220067002239556
0.434,0.030217799122137522
0.435,0.030215531242035493
0.436,0.03021326336193346
0.437,0.03021099548183143
0.438,0.030208727601729397
0.439,0.030206459721627367
0.44,0.030204191841525334
0.441,0.030201923961423304
0.442,0.03019965608132127
0.443,0.03019738820121924
0.444,0.030195120321117208
0.445,0.03019285244101518
0.446,0.030190584560913145
0.447,0.030188316680811116
0.448,0.030186048800709082
0.449,0.030183780920607053
0.45,0.03018151304050502
0.451,0.03017924516040299
0.452,0.030176977280300957
0.453,0.030174709400198927
0.454,0.030172441520096894
0.455,0.030170173639994864
0.456,0.03016790575989283
0.457,0.0301656378797908
0.458,0.030163369999688768
0.459,0.03016110211958674
0.46,0.030158834239484705
0.461,0.030156566359382676
0.462,0.030154298479280646
0.463,0.030152030599178613
0.464,0.030149762719076583
0.465,0.03014749483897455
0.466,0.03014522695887252
0.467,0.030142959078770487
0.468,0.030140691198668457
0.46900000000000003,0.030138423318566424
0.47000000000000003,0.030136155438464395
0.47100000000000003,0.03013388755836236
0.47200000000000003,0.03013161967826033
0.47300000000000003,0.0301293517981583
0.47400000000000003,0.03012708391805627
0.47500000000000003,0.030124816037954236
0.47600000000000003,0.030122548157852206
0.47700000000000004,0.030120280277750173
0.47800000000000004,0.030118012397648143
0.47900000000000004,0.03011574451754611
0.48,0.03011347663744408
0.481,0.030111208757342047
0.482,0.030108940877240017
0.483,0.030106672997137984
0.484,0.030104405117035955
0.485,0.03010213723693392
0.486,0.030099869356831892
0.487,0.03009760147672986
0.488,0.03009533359662783
0.489,0.030093065716525796
0.49,0.030090797836423766
0.491,0.030088529956321733
0.492,0.030086262076219703
0.493,0.03008399419611767
0.494,0.03008172631601564
0.495,0.030079458435913607
0.496,0.030077190555811577
0.497,0.030074922675709544
0.498,0.030072654795607515
0.499,0.03007038691550548
0.5,0.030068119035403452
0.501,0.03006585115530142
0.502,0.03006358327519939
0.503,0.030061315395097356
0.504,0.030059047514995326
0.505,0.030056779634893293
0.506,0.030054511754791263
0.507,0.03005224387468923
0.508,0.0300499759945872
0.509,0.030047708114485167
0.51,0.030045440234383138
0.511,0.030043172354281104
0.512,0.030040904474179075
0.513,0.03003863659407704
0.514,0.030036368713975012
0.515,0.03003410083387298
0.516,0.03003183295377095
0.517,0.030029565073668916
0.518,0.030027297193566886
0.519,0.030025029313464853
0.52,0.030022761433362823
0.521,0.030020493553260794
0.522,0.03001822567315876
0.523,0.03001595779305673
0.524,0.030013689912954698
0.525,0.030011422032852668
0.526,0.030009154152750635
0.527,0.030006886272648605
0.528,0.030004618392546572
0.529,0.030002350512444542
0.53,0.03000008263234251
0.531,0.02999781475224048
0.532,0.029995546872138446
0.533,0.029993278992036417
0.534,0.029991011111934383
0.535,0.029988743231832354
0.536,0.02998647535173032
0.537,0.02998420747162829
0.538,0.029981939591526258
0.539,0.029979671711424228
0.54,0.029977403831322195
0.541,0.029975135951220165
0.542,0.029972868071118132
0.543,0.029970600191016102
0.544,0.02996833231091407
0.545,0.02996606443081204
0.546,0.029963796550710006
0.547,0.029961528670607977
0.548,0.029959260790505943
0.549,0.029956992910403914
0.55,0.02995472503030188
0.551,0.02995245715019985
0.552,0.029950189270097818
0.553,0.029947921389995788
0.554,0.029945653509893755
0.555,0.029943385629791725
0.556,0.029941117749689692
0.557,0.029938849869587662
0.558,0.02993658198948563
0.559,0.0299343141093836
0.56,0.029932046229281566
0.561,0.029929778349179537
0.562,0.029927510469077503
0.5630000000000001,0.029925242588975474
0.5640000000000001,0.02992297470887344
0.5650000000000001,0.02992070682877141
0.5660000000000001,0.029918438948669378
0.5670000000000001,0.029916171068567348
0.5680000000000001,0.029913903188465315
0.5690000000000001,0.029911635308363285
0.5700000000000001,0.029909367428261252
0.5710000000000001,0.029907099548159222
0.5720000000000001,0.02990483166805719
0.5730000000000001,0.02990256378795516
0.5740000000000001,0.029900295907853126
0.5750000000000001,0.029898028027751097
0.5760000000000001,0.029895760147649064
0.577,0.029893492267547034
0.578,0.029891224387445004
0.579,0.02988895650734297
0.58,0.02988668862724094
0.581,0.029884420747138908
0.582,0.02988215286703688
0.583,0.029879884986934845
0.584,0.029877617106832816
0.585,0.029875349226730782
0.586,0.029873081346628753
0.587,0.02987081346652672
0.588,0.02986854558642469
0.589,0.029866277706322657
0.59,0.029864009826220627
0.591,0.029861741946118594
0.592,0.029859474066016564
0.593,0.02985720618591453
0.594,0.0298549383058125
0.595,0.029852670425710468
0.596,0.02985040254560844
0.597,0.029848134665506405
0.598,0.029845866785404376
0.599,0.029843598905302342
0.6,0.029841331025200313
0.601,0.02983906314509828
0.602,0.02983679526499625
0.603,0.029834527384894217
0.604,0.029832259504792187
0.605,0.029829991624690154
0.606,0.029827723744588124
0.607,0.02982545586448609
0.608,0.02982318798438406
0.609,0.029820920104282028
0.61,0.02981865222418
0.611,0.029816384344077965
0.612,0.029814116463975936
0.613,0.029811848583873903
0.614,0.029809580703771873
0.615,0.02980731282366984
0.616,0.02980504494356781
0.617,0.029802777063465777
0.618,0.029800509183363747
0.619,0.029798241303261714
0.62,0.029795973423159684
0.621,0.02979370554305765
0.622,0.02979143766295562
0.623,0.02978916978285359
0.624,0.02978690190275156
0.625,0.029784634022649525
0.626,0.029782366142547496
0.627,0.029780098262445463
0.628,0.029777830382343433
0.629,0.0297755625022414
0.63,0.02977329462213937
0.631,0.029771026742037337
0.632,0.029768758861935307
0.633,0.029766490981833274
0.634,0.029764223101731244
0.635,0.029761955221629215
0.636,0.02975968734152718
0.637,0.02975741946142515
0.638,0.02975515158132312
0.639,0.02975288370122109
0.64,0.029750615821119056
0.641,0.029748347941017026
0.642,0.029746080060914993
0.643,0.029743812180812963
0.644,0.02974154430071093
0.645,0.0297392764206089
0.646,0.029737008540506867
0.647,0.029734740660404838
0.648,0.029732472780302804
0.649,0.029730204900200775
0.65,0.02972793702009874
0.651,0.029725669139996712
0.652,0.02972340125989468
0.653,0.029722180391673212
0.654,0.029721020219792647
0.655,0.029719860047912078
0.656,0.029718699876031512
0.657,0.029717539704150947
0.658,0.02971637953227038
0.659,0.029715219360389816
0.66,0.029714059188509247
0.661,0.029712899016628682
0.662,0.029711738844748117
0.663,0.02971057867286755
0.664,0.029709418500986986
0.665,0.02970825832910642
0.666,0.02970709815722585
0.667,0.029705937985345286
0.668,0.02970477781346472
0.669,0.029703617641584155
0.67,0.02970245746970359
0.671,0.02970129729782302
0.672,0.029700137125942456
0.673,0.02969897695406189
0.674,0.029697816782181325
0.675,0.02969665661030076
0.676,0.029695496438420194
0.677,0.029694336266539625
0.678,0.02969317609465906
0.679,0.029692015922778495
0.68,0.02969085575089793
0.681,0.029689695579017364
0.682,0.0296885354071368
0.683,0.02968737523525623
0.684,0.029686215063375664
0.685,0.0296850548914951
0.686,0.029683894719614533
0.687,0.029682734547733968
0.6880000000000001,0.0296815743758534
0.6890000000000001,0.029680414203972834
0.6900000000000001,0.02967925403209227
0.6910000000000001,0.029678093860211703
0.6920000000000001,0.029676933688331138
0.6930000000000001,0.029675773516450572
0.6940000000000001,0.029674613344570003
0.6950000000000001,0.029673453172689438
0.6960000000000001,0.029672293000808873
0.6970000000000001,0.029671132828928307
0.6980000000000001,0.029669972657047742
0.6990000000000001,0.029668812485167177
0.7000000000000001,0.029667652313286608
0.7010000000000001,0.029666492141406042
0.7020000000000001,0.029665331969525477
0.7030000000000001,0.02966417179764491
0.704,0.029663011625764346
0.705,0.02966185145388378
0.706,0.029660691282003212
0.707,0.029659531110122647
0.708,0.02965837093824208
0.709,0.029657210766361516
0.71,0.02965605059448095
0.711,0.02965489042260038
0.712,0.029653730250719816
0.713,0.02965257007883925
0.714,0.029651409906958685
0.715,0.02965024973507812
0.716,0.029649089563197555
0.717,0.029647929391316986
0.718,0.02964676921943642
0.719,0.029645609047555855
0.72,0.02964444887567529
0.721,0.029643288703794724
0.722,0.029642128531914155
0.723,0.02964096836003359
0.724,0.029639808188153025
0.725,0.02963864801627246
0.726,0.029637487844391894
0.727,0.02963632767251133
0.728,0.02963516750063076
0.729,0.029634007328750194
0.73,0.02963284715686963
0.731,0.029631686984989063
0.732,0.029630526813108498
0.733,0.029629366641227933
0.734,0.029628206469347364
0.735,0.0296270462974668
0.736,0.029625886125586233
0.737,0.029624725953705668
0.738,0.029623565781825102
0.739,0.029622405609944533
0.74,0.029621245438063968
0.741,0.029620085266183403
0.742,0.029618925094302837
0.743,0.029617764922422272
0.744,0.029616604750541706
0.745,0.029615444578661138
0.746,0.029614284406780572
0.747,0.029613124234900007
0.748,0.02961196406301944
0.749,0.029610803891138876
0.75,0.02960964371925831
0.751,0.029608483547377742
0.752,0.029607323375497176
0.753,0.02960616320361661
0.754,0.029605003031736046
0.755,0.02960384285985548
0.756,0.02960268268797491
0.757,0.029601522516094346
0.758,0.02960036234421378
0.759,0.029599202172333215
0.76,0.02959804200045265
0.761,0.029596881828572084
0.762,0.029595721656691516
0.763,0.02959456148481095
0.764,0.029593401312930385
0.765,0.02959224114104982
0.766,0.029591080969169254
0.767,0.02958992079728869
0.768,0.02958876062540812
0.769,0.029587600453527554
0.77,0.02958644028164699
0.771,0.029585280109766424
0.772,0.029584119937885858
0.773,0.02958295976600529
0.774,0.029581799594124724
0.775,0.02958063942224416
0.776,0.029579479250363593
0.777,0.029578319078483028
0.778,0.029577158906602462
0.779,0.029575998734721894
0.78,0.029574838562841328
0.781,0.029573678390960763
0.782,0.029572518219080197
0.783,0.029571358047199632
0.784,0.029570197875319067
0.785,0.029569037703438498
0.786,0.029567877531557932
0.787,0.029566717359677367
0.788,0.0295655571877968
0.789,0.029564397015916236
0.79,0.029563236844035667
0.791,0.029562076672155102
0.792,0.029560916500274537
0.793,0.02955975632839397
0.794,0.029558596156513406
0.795,0.02955743598463284
0.796,0.02955627581275227
0.797,0.029555115640871706
0.798,0.02955395546899114
0.799,0.029552795297110575
0.8,0.02955163512523001
0.801,0.02955047495334944
0.802,0.029549314781468876
0.803,0.02954815460958831
0.804,0.029546994437707745
0.805,0.02954583426582718
0.806,0.029544674093946614
0.807,0.029543513922066045
0.808,0.02954235375018548
0.809,0.029541193578304915
0.81,0.02954003340642435
0.811,0.029538873234543784
0.812,0.02953771306266322
0.8130000000000001,0.02953655289078265
0.8140000000000001,0.029535392718902084
0.8150000000000001,0.02953423254702152
0.8160000000000001,0.029533072375140954
0.8170000000000001,0.029531912203260388
0.8180000000000001,0.02953075203137982
0.8190000000000001,0.029529591859499254
0.8200000000000001,0.02952843168761869
0.8210000000000001,0.029527271515738123
0.8220000000000001,0.029526111343857558
0.8230000000000001,0.029524951171976992
0.8240000000000001,0.029523791000096423
0.8250000000000001,0.029522630828215858
0.8260000000000001,0.029521470656335293
0.8270000000000001,0.029520310484454727
0.8280000000000001,0.029519150312574162
0.8290000000000001,0.029517990140693597
0.8300000000000001,0.029516829968813028
0.8310000000000001,0.029515669796932462
0.8320000000000001,0.029514509625051897
0.833,0.02951334945317133
0.834,0.029512189281290766
0.835,0.0295110291094102
0.836,0.029509868937529632
0.837,0.029508708765649067
0.838,0.0295075485937685
0.839,0.029506388421887936
0.84,0.02950522825000737
0.841,0.0295040680781268
0.842,0.029502907906246236
0.843,0.02950174773436567
0.844,0.029500587562485105
0.845,0.02949942739060454
0.846,0.029498267218723975
0.847,0.029497107046843406
0.848,0.02949594687496284
0.849,0.029494786703082275
0.85,0.02949362653120171
0.851,0.029492466359321144
0.852,0.02949130618744058
0.853,0.02949014601556001
0.854,0.029488985843679445
0.855,0.02948782567179888
0.856,0.029486665499918314
0.857,0.02948550532803775
0.858,0.02948434515615718
0.859,0.029483184984276614
0.86,0.02948202481239605
0.861,0.029480864640515483
0.862,0.029479704468634918
0.863,0.029478544296754353
0.864,0.029477384124873784
0.865,0.02947622395299322
0.866,0.029475063781112653
0.867,0.029473903609232088
0.868,0.029472743437351522
0.869,0.029471583265470953
0.87,0.029470423093590388
0.871,0.029469262921709823
0.872,0.029468102749829257
0.873,0.029466942577948692
0.874,0.029465782406068126
0.875,0.029464622234187558
0.876,0.029463462062306992
0.877,0.029462301890426427
0.878,0.02946114171854586
0.879,0.029459981546665296
0.88,0.02945882137478473
0.881,0.029457661202904162
0.882,0.029456501031023596
0.883,0.02945534085914303
0.884,0.029454180687262466
0.885,0.0294530205153819
0.886,0.02945186034350133
0.887,0.029450700171620766
0.888,0.0294495399997402
0.889,0.029448379827859635
0.89,0.02944721965597907
0.891,0.029446059484098504
0.892,0.029444899312217936
0.893,0.02944373914033737
0.894,0.029442578968456805
0.895,0.02944141879657624
0.896,0.029440258624695674
0.897,0.02943909845281511
0.898,0.02943793828093454
0.899,0.029436778109053974
0.9,0.02943561793717341
0.901,0.029434457765292844
0.902,0.02943329759341228
0.903,0.02943213742153171
0.904,0.029430977249651144
0.905,0.02942981707777058
0.906,0.029428656905890013
0.907,0.029427496734009448
0.908,0.029426336562128882
0.909,0.029425176390248314
0.91,0.029424016218367748
0.911,0.029422856046487183
0.912,0.029421695874606617
0.913,0.029420535702726052
0.914,0.029419375530845487
0.915,0.029418215358964918
0.916,0.029417055187084352
0.917,0.029415895015203787
0.918,0.02941473484332322
0.919,0.029413574671442656
0.92,0.029412414499562087
0.921,0.029411254327681522
0.922,0.029410094155800957
0.923,0.02940893398392039
0.924,0.029407773812039826
0.925,0.02940661364015926
0.926,0.02940545346827869
0.927,0.029404293296398126
0.928,0.02940313312451756
0.929,0.029401972952636996
0.93,0.02940081278075643
0.931,0.029399652608875865
0.932,0.029398492436995296
0.933,0.02939733226511473
0.934,0.029396172093234165
0.935,0.0293950119213536
0.936,0.029393851749473034
0.937,0.029392691577592465
0.9380000000000001,0.0293915314057119
0.9390000000000001,0.029390371233831335
0.9400000000000001,0.02938921106195077
0.9410000000000001,0.029388050890070204
0.9420000000000001,0.02938689071818964
0.9430000000000001,0.02938573054630907
0.9440000000000001,0.029384570374428504
0.9450000000000001,0.02938341020254794
0.9460000000000001,0.029382250030667374
0.9470000000000001,0.029381089858786808
0.9480000000000001,0.02937992968690624
0.9490000000000001,0.029378769515025674
0.9500000000000001,0.02937760934314511
0.9510000000000001,0.029376449171264543
0.9520000000000001,0.029375288999383978
0.9530000000000001,0.029374128827503412
0.9540000000000001,0.029372968655622844
0.9550000000000001,0.029371808483742278
0.9560000000000001,0.029370648311861713
0.9570000000000001,0.029369488139981147
0.9580000000000001,0.029368327968100582
0.9590000000000001,0.029367167796220017
0.96,0.029366007624339448
0.961,0.029364847452458882
0.962,0.029363687280578317
0.963,0.02936252710869775
0.964,0.029361366936817186
0.965,0.02936020676493662
0.966,0.029359046593056052
0.967,0.029357886421175487
0.968,0.02935672624929492
0.969,0.029355566077414356
0.97,0.02935440590553379
0.971,0.02935324573365322
0.972,0.029352085561772656
0.973,0.02935092538989209
0.974,0.029349765218011525
0.975,0.02934860504613096
0.976,0.029347444874250395
0.977,0.029346284702369826
0.978,0.02934512453048926
0.979,0.029343964358608695
0.98,0.02934280418672813
0.981,0.029341644014847564
0.982,0.029340483842966995
0.983,0.02933932367108643
0.984,0.029338163499205865
0.985,0.0293370033273253
0.986,0.029335843155444734
0.987,0.02933468298356417
0.988,0.0293335228116836
0.989,0.029332362639803034
0.99,0.02933120246792247
0.991,0.029330042296041903
0.992,0.029328882124161338
0.993,0.029327721952280773
0.994,0.029326561780400204
0.995,0.02932540160851964
0.996,0.029324241436639073
0.997,0.029323081264758508
0.998,0.029321921092877942
0.999,0.029320760920997377
1.0,0.029319600749116808
1.0010000000000001,0.029318440577236243
1.002,0.029317280405355677
1.0030000000000001,0.029316120233475112
1.004,0.029314960061594546
1.0050000000000001,0.029313799889713978
1.006,0.029312639717833412
1.0070000000000001,0.029311479545952847
1.008,0.02931031937407228
1.0090000000000001,0.029309159202191716
1.01,0.02930799903031115
1.0110000000000001,0.029306838858430582
1.012,0.029305678686550016
1.0130000000000001,0.02930451851466945
1.014,0.029303358342788886
1.0150000000000001,0.02930219817090832
1.016,0.02930103799902775
1.0170000000000001,0.029299877827147186
